id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score
f451f945,bull,s36|s93|s83|s64,4,0.0785964964,0.018276273,86.1777,0.0,-15.2448,60,35.0,0.403976
ec25b38d,bear,s85|s13|s81|s101,4,0.0674409563,0.017237304,65.8996,0.0,-12.1201,49,38.7755,0.336693
8c0beff2,bear,s81|s50|s89|s13|s67,5,0.065501943,0.0160741546,64.3352,0.0,-11.9098,46,39.1304,0.311882
d28d8e50,bear,s85|s81|s50|s28|s71,5,0.0779361968,0.0175231969,65.6846,0.0,-14.881,75,30.6667,0.310096
029f8ff5,bear,s28|s86|s22|s25|s62,5,0.06793067,0.0160922465,65.0217,0.0,-21.6256,67,34.3284,0.298195
af69157b,bull,s73|s92|s91|s33,4,0.0534350842,0.015659354,52.4662,0.0,-11.184,64,39.0625,0.2935
d05d9a45,bear,s81|s101|s66|s23|s25,5,0.0770544209,0.0150867822,66.1583,0.0,-21.5001,73,28.7671,0.286434
e3450113,bull,s41|s95|s87|s55,4,0.0703290471,0.0161368043,56.265,0.0,-14.7884,56,33.9286,0.282481
91eaca17,bull,s59|s95|s69|s73|s55,5,0.0433348926,0.0198241128,41.7761,0.0,-11.6513,53,49.0566,0.27932
08de1b45,bear,s81|s23|s71|s22|s16,5,0.0452318349,0.0133434101,43.6135,0.0,-7.4698,52,42.3077,0.278968
e954541d,bear,s28|s81|s25|s50,4,0.0759761562,0.018396124,63.038,0.0,-13.3742,43,37.2093,0.278345
1b2b5992,bull,s95|s68|s40|s75|s93,5,0.0602878971,0.0196813115,63.9039,0.0,-11.0427,38,47.3684,0.27709
6f8e1e3f,bull,s30|s40|s26,3,0.0785569539,0.0170818008,66.9246,0.0,-25.0712,123,27.6423,0.275412
081de5df,bear,s100|s19|s51|s29|s22,5,0.0448568358,0.0182771424,52.0853,0.0,-20.6877,100,43.0,0.275278
c183994b,bear,s56|s22|s76|s86,4,0.0722399159,0.0193274126,60.1839,0.0,-21.7407,47,38.2979,0.272983
f41e20b2,bear,s81|s13|s16|s28|s85,5,0.0775147575,0.0156743775,62.9936,0.0,-22.4478,75,29.3333,0.272631
979df9de,bear,s19|s81|s25|s67,4,0.0712433235,0.0161321315,53.2091,0.0,-13.6498,54,33.3333,0.271887
500ee2d8,bear,s23|s101|s77|s85,4,0.0435356047,0.0161164702,46.242,0.0,-14.519,76,43.4211,0.271674
a89bd879,bear,s81|s16|s28|s50,4,0.0571494965,0.0165134342,52.6494,0.0,-20.4418,59,38.9831,0.266221
a9793ecc,bear,s76|s50|s22|s81|s23,5,0.0619581039,0.0183860806,52.7537,0.0,-9.0734,43,41.8605,0.266063
8ddf9768,bear,s13|s100|s22|s86,4,0.0489644118,0.0195681585,43.5031,0.0,-18.2508,52,46.1538,0.257721
b38c0b3a,bull,s38|s74|s41|s83,4,0.0766585208,0.0121134654,62.1859,0.0,-20.623,128,23.4375,0.257187
d554370b,bear,s85|s77|s25|s81,4,0.0737606494,0.0193653466,50.2333,0.0,-15.4505,56,33.9286,0.256368
d350f6f3,bear,s89|s81|s100|s16|s51,5,0.0548329026,0.0154514854,46.7156,0.0,-14.5107,64,37.5,0.25583
12a61b7c,bear,s86|s13|s22|s76,4,0.0772629676,0.0190347598,64.449,0.0,-22.7899,42,38.0952,0.255118
434b88bb,bull,s40|s59|s73|s11,4,0.0370860629,0.0175266568,34.7742,0.0,-11.229,63,49.2063,0.253029
6d642f4b,bear,s13|s76|s51|s72,4,0.0330876422,0.0155649424,33.3473,0.0,-9.4634,71,49.2958,0.252886
7989a7ce,bear,s20|s29|s17|s67,4,0.0446244546,0.0152657195,45.1161,0.0,-16.0613,93,39.7849,0.251635
01757ad4,bull,s55|s40|s47|s30|s93,5,0.0764736399,0.0154322534,50.2051,0.0,-14.3589,52,30.7692,0.250051
108cb2bc,bear,s97|s29|s22|s100|s31,5,0.0692574524,0.0179357218,45.504,0.0,-13.408,51,35.2941,0.247674
98a6c5fa,bull,s74|s83|s38|s14,4,0.0793656653,0.0177836717,58.7964,0.0,-24.0913,107,28.0374,0.247024
345bdb1d,bull,s11|s91|s73|s63,4,0.044367167,0.0174914523,35.522,0.0,-10.2357,59,44.0678,0.243584
06f7a98d,bear,s23|s51|s18|s85|s22,5,0.0412036928,0.0179409411,38.8695,0.0,-12.9947,45,51.1111,0.242844
286987be,bear,s72|s85|s81|s23|s89,5,0.0753122521,0.0107064946,48.7727,0.0,-11.9213,51,27.451,0.24168
c64f2e0a,bull,s15|s88|s79|s83,4,0.0725828828,0.0182912625,49.334,0.0,-18.1341,61,32.7869,0.241294
d7157753,bull,s47|s83|s24,3,0.0502780317,0.0176304639,47.6604,0.0,-21.5072,108,37.963,0.240009
a43c445d,bear,s16|s86|s62|s22,4,0.060466029,0.0132422113,50.4787,0.0,-18.9011,76,31.5789,0.239948
0b9a584a,bear,s72|s23|s25|s98,4,0.061640513,0.0155896893,46.1491,0.0,-15.3299,75,33.3333,0.238607
288d0a88,bull,s69|s59|s40|s73,4,0.0417935138,0.0188327444,32.1917,0.0,-11.5162,50,48.0,0.238218
06959e50,bull,s75|s30|s63|s21,4,0.0490037831,0.012432316,39.6131,0.0,-10.2841,63,36.5079,0.237124
7293a1b0,bear,s97|s13|s76|s19|s81,5,0.0488738801,0.0144115083,41.2355,0.0,-14.1886,68,38.2353,0.237082
d6b834ef,bear,s67|s77|s23|s81|s25,5,0.0789080464,0.0182978066,50.2786,0.0,-17.6206,68,29.4118,0.236488
2f8e4551,bull,s92|s21|s54|s59|s7,5,0.0785249346,0.0152248055,55.0356,0.0,-23.2232,70,28.5714,0.236187
b2985937,bear,s81|s76|s13|s16,4,0.073975127,0.0150688636,45.9369,0.0,-12.7419,50,30.0,0.235522
42ba7a4a,bull,s87|s24|s55|s59,4,0.0298343601,0.0196412209,24.1875,0.0,-9.1291,48,58.3333,0.234588
1087776e,bull,s69|s73|s83|s91,4,0.0500223513,0.0171330696,40.4018,0.0,-15.3846,68,39.7059,0.234571
1022cb9b,bear,s29|s23|s100|s20,4,0.0461493831,0.0177630697,38.057,0.0,-14.0971,87,41.3793,0.234075
9c35ce3c,bull,s75|s40|s93|s46,4,0.0532057384,0.016226326,41.5845,0.0,-17.088,53,39.6226,0.233942
4988c5da,bear,s23|s101,2,0.0416913761,0.015467702,36.764,0.0,-13.9579,75,42.6667,0.233182
47fd70cb,bull,s58|s47|s83|s32,4,0.0464356653,0.0190709254,43.8236,0.0,-23.4597,92,42.3913,0.232089
98b210a6,bear,s13|s81,2,0.052694694,0.0196787497,42.02,0.0,-9.1902,42,45.2381,0.232028
dc59eb4b,bear,s13|s62|s67|s100|s19,5,0.0384960668,0.018663746,31.0544,0.0,-13.8097,49,51.0204,0.231133
ac995a38,bull,s84|s55|s3|s73,4,0.0480522617,0.0170137132,37.3562,0.0,-15.1492,57,42.1053,0.230293
8a1037b0,bear,s100|s17|s62,3,0.0300004687,0.0193654852,26.6596,0.0,-11.2201,46,58.6957,0.22914
ed07d335,bull,s78|s59|s69|s21,4,0.0604525777,0.0120988675,50.6059,0.0,-18.8361,123,27.6423,0.228842
b55e5610,bull,s68|s3|s94|s48,4,0.0615904793,0.0178417474,37.7382,0.0,-10.907,52,36.5385,0.227847
f95dd4d0,bear,s13|s85|s20|s89,4,0.0301415887,0.0156081063,23.9801,0.0,-8.0739,54,51.8519,0.227254
08446a18,bull,s79|s6|s59|s74,4,0.0695838635,0.0120206825,49.3592,0.0,-16.7488,79,26.5823,0.226937
957990e0,bear,s23|s72|s29|s98,4,0.0455193962,0.014822593,35.1459,0.0,-12.2065,61,40.9836,0.226915
0b61f7d7,bull,s58|s6|s83|s79,4,0.0376895947,0.0111691889,32.4236,0.0,-10.1948,54,42.5926,0.226888
5cc1cc56,bull,s73|s91,2,0.0762669089,0.0196979872,47.294,0.0,-20.2331,58,32.7586,0.226752
08a3b91d,bull,s73|s70|s95|s92|s87,5,0.0775891795,0.0114057524,44.3494,0.0,-8.7546,60,25.0,0.226134
63a663e2,bear,s28|s23|s101|s61,4,0.0613717232,0.0164331034,42.2696,0.0,-15.4589,67,34.3284,0.225687
8d8cd898,bear,s76|s29|s61|s81,4,0.0752123839,0.0165308219,44.5612,0.0,-15.2729,55,30.9091,0.225153
fb94f9c5,bear,s67|s22|s86|s72,4,0.0675608103,0.0194116088,55.4948,0.0,-17.4383,38,42.1053,0.224945
58546ef2,bull,s55|s63|s32|s78,4,0.0557012617,0.018298786,41.5445,0.0,-17.5976,78,37.1795,0.224924
db94a12b,bear,s81|s100|s13|s28|s50,5,0.0598742207,0.0143743726,39.8337,0.0,-12.3299,56,33.9286,0.224131
483f2bb6,bull,s36|s63|s83,3,0.053529925,0.0166050041,37.0952,0.0,-14.4261,51,39.2157,0.22275
0efbb546,bear,s25|s67|s81,3,0.0676674683,0.016753295,40.8416,0.0,-13.9478,54,33.3333,0.221523
9d574c2e,bull,s79|s83|s54,3,0.0790942706,0.0189946459,44.2906,0.0,-15.5949,66,30.303,0.221287
3890f541,bull,s53|s43|s63|s21,4,0.0315427014,0.0196130697,25.2846,0.0,-10.3373,45,57.7778,0.219114
ce5af4b0,bear,s67|s50|s25|s81,4,0.0708704357,0.0188207857,61.7873,0.0,-12.1536,32,43.75,0.218841
7f0b758b,bull,s73|s6|s79|s58,4,0.0408882442,0.0175387039,33.0891,0.0,-14.1522,96,42.7083,0.218025
0ba0bf7e,bear,s101|s23|s28|s77,4,0.0670680464,0.0196006996,45.315,0.0,-21.0846,75,33.3333,0.218006
52615e1e,bear,s81|s13|s67,3,0.055367677,0.0195935841,41.0768,0.0,-10.0585,41,43.9024,0.217988
57ebee79,bear,s29|s61|s100|s66|s51,5,0.0257705764,0.0149156024,27.6861,0.0,-18.1617,97,53.6082,0.217084
46d6b671,bull,s53|s59|s1|s47,4,0.0352809,0.0133962335,30.9524,0.0,-13.0067,75,44.0,0.21679
9fd16607,bull,s33|s45|s4|s21,4,0.0794539821,0.014056439,53.6525,0.0,-23.1344,135,23.7037,0.216318
9ab0c0d7,bear,s29|s101|s85|s81,4,0.0516520196,0.0185428674,36.7214,0.0,-14.8933,47,42.5532,0.216073
56887d4c,bull,s48|s96|s34|s93,4,0.0582488612,0.0102908809,45.95,0.0,-12.4795,43,34.8837,0.215871
1e099d15,bear,s25|s100|s62|s13,4,0.037845189,0.0166542657,26.3394,0.0,-10.6277,55,47.2727,0.215293
8a34061a,bull,s44|s74|s87|s93,4,0.0536700437,0.0186517044,42.7627,0.0,-22.5089,100,37.0,0.214524
a7666b99,bull,s87|s74|s9|s63,4,0.0590458445,0.0138703978,49.5241,0.0,-24.9568,112,30.3571,0.214297
9c0b0fa0,bear,s29|s20|s66|s98|s100,5,0.0325804034,0.0161793237,23.4282,0.0,-10.9035,53,50.9434,0.213832
3a14d002,bear,s76|s80|s98|s37|s71,5,0.0647121277,0.0174247428,37.5157,0.0,-11.3933,48,35.4167,0.213248
d3adc8d0,bear,s86|s66|s22,3,0.052637357,0.0182537638,41.2901,0.0,-16.7264,43,44.186,0.212884
b512e11a,bear,s52|s71|s56|s76,4,0.0586946474,0.0144693238,36.4366,0.0,-11.6833,53,33.9623,0.212583
1897565c,bear,s76|s22|s16|s51|s89,5,0.0289472301,0.0184692166,21.8242,0.0,-12.7838,66,54.5455,0.212582
5306d34c,bear,s49|s57|s37|s66|s80,5,0.0424364489,0.013429843,34.362,0.0,-13.1204,92,38.0435,0.212217
19b02801,bear,s81|s51|s89|s98|s20,5,0.0301998707,0.0182601329,28.2249,0.0,-9.3313,40,60.0,0.211925
9647bd15,bear,s22|s62|s20|s86,4,0.0509291323,0.0152000443,40.3424,0.0,-19.9889,79,36.7089,0.21153
7382dd68,bull,s63|s54|s38,3,0.031328031,0.0189010857,23.7166,0.0,-15.1906,63,53.9683,0.211199
411d190d,bear,s100|s16|s61|s51|s67,5,0.0497135591,0.014669713,42.3604,0.0,-21.097,115,34.7826,0.210498
bfa1a985,bull,s21|s40|s93|s6,4,0.0770593548,0.0154822389,47.879,0.0,-22.2199,76,27.6316,0.207751
fbf2243a,bear,s86|s13|s22|s66,4,0.074479657,0.0172304707,63.8072,0.0,-13.0195,30,43.3333,0.207702
e4ce0b65,bear,s62|s28|s100,3,0.03534135,0.0163226232,24.6671,0.0,-10.8892,64,46.875,0.206626
0cbbd933,bear,s62|s16|s86|s67,4,0.0445242916,0.0164824107,29.1543,0.0,-12.9962,54,42.5926,0.205406
37007dd6,bear,s72|s89|s13|s97,4,0.0293951034,0.0152166453,21.4571,0.0,-10.2014,62,50.0,0.205224
fe8bdd19,bear,s13|s76|s51|s61|s100,5,0.0351783508,0.0164973908,29.1369,0.0,-16.0357,101,45.5446,0.205074
60a2a941,bear,s76|s98|s51|s16|s37,5,0.0421454563,0.0198363763,26.8521,0.0,-13.5388,61,45.9016,0.204497
7b6375dc,bull,s48|s88|s33|s68,4,0.0403700781,0.0139303033,33.4426,0.0,-17.3147,76,40.7895,0.204195
99507538,bear,s61|s23|s89|s29,4,0.070175345,0.0138412943,44.7137,0.0,-19.6492,82,28.0488,0.204054
6bb4ccaf,bear,s13|s22|s86|s51,4,0.0738123197,0.0190380701,47.5859,0.0,-23.4409,45,35.5556,0.204019
3aedf15d,bear,s29|s28|s61|s22|s85,5,0.0762791278,0.012718034,44.1706,0.0,-18.3324,55,27.2727,0.203503
e3c1b767,bull,s94|s68|s40|s48,4,0.068387194,0.0184796337,53.878,0.0,-11.4958,33,42.4242,0.203476
f48168e5,bear,s71|s28|s16|s98|s29,5,0.0445552029,0.0130507479,34.2715,0.0,-15.2812,75,37.3333,0.203242
a91ebb94,bear,s81|s25|s89|s97|s37,5,0.0702364055,0.0176983441,41.0729,0.0,-17.665,82,30.4878,0.20276
1e2527c3,bear,s100|s18|s62|s66,4,0.0330850234,0.0122058442,30.1176,0.0,-9.0235,41,51.2195,0.202588
bce20f00,bear,s97|s101|s37|s71,4,0.0607474895,0.0118780295,38.4826,0.0,-14.3401,59,30.5085,0.202436
cf79ba7b,bear,s71|s81|s16|s29|s23,5,0.0757738172,0.0181769525,45.8032,0.0,-22.5151,83,28.9157,0.202415
bbdfa41c,bull,s53|s21|s48,3,0.0336228226,0.0192431767,24.7811,0.0,-16.3002,77,50.6494,0.202172
9e9d3b45,bull,s93|s83|s69,3,0.0442215263,0.0199139342,27.3861,0.0,-13.7777,56,44.6429,0.20214
f4d76c9e,bear,s62|s100|s85,3,0.032308037,0.0114582278,27.2859,0.0,-10.5441,45,48.8889,0.20176
5a332300,bear,s23|s57|s97|s22|s50,5,0.0684958053,0.019081272,39.923,0.0,-18.6172,48,35.4167,0.201687
1e3be0b9,bear,s81|s61|s51|s20|s100,5,0.0375568786,0.0136449633,34.3504,0.0,-17.8163,153,39.2157,0.2016
c9cf76ee,bull,s91|s73|s92,3,0.0514424855,0.0154164359,32.8885,0.0,-12.4009,73,35.6164,0.201201
d00bc678,bull,s54|s7|s59|s21,4,0.070533285,0.0146584594,44.4339,0.0,-21.3602,72,29.1667,0.201155
173e0afd,bull,s59|s48|s21|s70,4,0.0667012345,0.0121356719,38.962,0.0,-14.3267,51,29.4118,0.201103
471522fd,bear,s80|s25|s23|s67,4,0.0414133306,0.0195273327,23.3374,0.0,-11.0249,58,46.5517,0.19993
922d73be,bear,s67|s13|s61|s81,4,0.056439551,0.0186360408,40.0837,0.0,-13.0338,40,42.5,0.198987
564438fb,bear,s22|s67|s86|s18,4,0.0516368358,0.0186475741,37.2953,0.0,-16.8895,43,44.186,0.198721
743bcc51,bull,s79|s47|s83|s41|s55,5,0.0503957749,0.0144430453,34.7131,0.0,-16.5795,63,36.5079,0.198638
25b9b77e,bull,s92|s53|s82|s38,4,0.060917849,0.0188411401,35.8375,0.0,-16.8902,71,35.2113,0.198313
bd3eb041,bull,s83|s9|s59|s95|s54,5,0.0564455719,0.0109830777,35.6592,0.0,-12.6724,58,31.0345,0.197723
1873c164,bear,s66|s101|s25|s81,4,0.0712835218,0.0137843203,43.0031,0.0,-14.3232,44,31.8182,0.197558
e94158a5,bull,s95|s53|s84|s73,4,0.0787496674,0.0120645367,48.7187,0.0,-12.703,40,30.0,0.197413
181d2649,bull,s73|s95|s87,3,0.0739520725,0.012874326,36.5218,0.0,-9.1829,61,26.2295,0.197227
202770da,bear,s18|s62|s23|s100|s66,5,0.0225814984,0.0135102297,14.4518,0.0,-9.954,57,56.1404,0.196366
39f5f970,bear,s61|s18|s100|s66,4,0.0538325041,0.0129404633,43.3315,0.0,-24.1176,104,31.7308,0.196166
39094614,bull,s12|s83|s11|s73,4,0.0676324876,0.0157340276,36.658,0.0,-14.1525,62,30.6452,0.19611
5a32e1d6,bear,s29|s25|s76|s23|s81,5,0.0767952942,0.0135833687,45.6009,0.0,-21.4076,81,25.9259,0.195959
0a20b01e,bull,s48|s83|s36,3,0.079115264,0.0179924367,40.8894,0.0,-18.584,65,29.2308,0.195498
6eaee686,bear,s85|s101|s20|s23,4,0.0453715865,0.0161962218,29.939,0.0,-15.2677,67,40.2985,0.194848
11ab794b,bull,s74|s92|s30|s21,4,0.0625701929,0.0164349971,35.896,0.0,-15.3329,71,32.3944,0.194769
72a8843b,bear,s67|s51|s17|s89|s20,5,0.0348237814,0.0146788906,21.8043,0.0,-10.0633,57,45.614,0.193869
3089274f,bull,s75|s7|s40|s59,4,0.0794751353,0.0198163528,40.6802,0.0,-19.2559,85,29.4118,0.193188
cb2f10f9,bear,s29|s100|s50|s22|s97,5,0.0264577717,0.0172198901,15.2866,0.0,-10.2876,72,54.1667,0.192784
6f273b02,bear,s85|s20|s81|s90|s17,5,0.072364461,0.0172293868,37.0526,0.0,-15.5091,66,30.303,0.192592
e8c22fb5,bull,s88|s36|s63|s83,4,0.0674150472,0.0170521614,46.7353,0.0,-12.3792,36,38.8889,0.191859
e25b18b1,bull,s21|s54|s59|s36,4,0.0629948962,0.0157001448,35.9042,0.0,-15.8188,69,31.8841,0.191813
0f624cf4,bear,s23|s76|s80|s20|s67,5,0.0402855818,0.0150868492,30.1568,0.0,-17.2158,88,40.9091,0.191707
45dedff6,bull,s68|s40|s48|s83|s9,5,0.0615633887,0.016635625,31.7525,0.0,-12.5714,53,33.9623,0.191183
2c6355d3,bear,s62|s28|s22|s31|s86,5,0.0518833292,0.0164981537,29.8251,0.0,-14.0191,58,37.931,0.191036
0efaec10,bear,s19|s66|s25|s81,4,0.0651192121,0.0159323133,34.2235,0.0,-14.1459,56,32.1429,0.190885
844f6621,bear,s28|s22|s20|s76|s86,5,0.0626074021,0.0146035502,35.151,0.0,-15.976,52,32.6923,0.190753
00ffe125,bull,s24|s21|s79|s83,4,0.0450503174,0.0190824563,43.3428,0.0,-8.5381,30,56.6667,0.190654
707386f7,bear,s67|s71|s18|s76|s81,5,0.0772461192,0.0155982423,41.8724,0.0,-13.1997,44,29.5455,0.190544
7f116cce,bull,s21|s92|s43|s35,4,0.0766359744,0.0121118611,52.3867,0.0,-28.8047,138,22.4638,0.190524
a73578d6,bear,s22|s29|s86|s71,4,0.0558122026,0.0175964114,32.2356,0.0,-17.9621,52,38.4615,0.190441
20a3e52f,bear,s50|s81|s22|s13|s67,5,0.0701325584,0.0188994118,35.0687,0.0,-16.6171,51,33.3333,0.190423
91380570,bear,s51|s80|s66|s23|s101,5,0.074300182,0.0158426473,40.7157,0.0,-18.7865,72,27.7778,0.189837
dd5465a1,bear,s37|s13|s28|s71|s23,5,0.043347174,0.0180310278,29.1325,0.0,-11.8805,43,46.5116,0.189564
71267670,bear,s100|s50|s29|s22,4,0.0572101525,0.0180490055,32.4237,0.0,-17.7818,53,37.7358,0.189557
25bca337,bull,s40|s36|s55|s47,4,0.0304234631,0.0196147606,15.8964,0.0,-10.3212,67,52.2388,0.189338
ca1e854c,bear,s17|s62|s100|s52,4,0.0333709904,0.0181814541,39.6003,0.0,-8.0206,28,67.8571,0.18923
99ccbafd,bull,s83|s2|s79|s59,4,0.0345937685,0.0181536528,28.9695,0.0,-10.1481,37,56.7568,0.189221
19e07067,bear,s101|s66|s51|s85|s80,5,0.0362411826,0.0141734927,21.2223,0.0,-8.6278,60,43.3333,0.189006
38c5344f,bear,s86|s67|s31|s22,4,0.0751363859,0.018563058,58.6984,0.0,-18.6654,31,41.9355,0.188854
69355214,bear,s51|s61|s85|s89|s81,5,0.0741563842,0.0121747035,39.2937,0.0,-15.7999,57,26.3158,0.188723
3a6ae166,bear,s76|s13|s81,3,0.071452592,0.0145403707,38.8571,0.0,-16.1066,70,27.1429,0.188537
eb077d47,bear,s77|s81|s20|s23|s85,5,0.0751038991,0.0170787731,39.8774,0.0,-18.4176,75,28.0,0.188257
b8b0e0ef,bull,s83|s79|s74|s6,4,0.0695635998,0.0135407419,36.6273,0.0,-11.2043,46,30.4348,0.187865
a4aa1e63,bull,s75|s79|s21|s54,4,0.0580396427,0.01862282,36.5003,0.0,-14.7753,42,40.4762,0.187407
eea9f5f2,bear,s57|s17|s37|s23,4,0.045288775,0.0153015882,27.2815,0.0,-12.297,73,38.3562,0.187304
09b2453c,bear,s71|s100|s67|s86|s29,5,0.0670335251,0.0190171654,36.9512,0.0,-22.0656,54,35.1852,0.187164
40b362ca,bear,s20|s51|s66|s90|s57,5,0.0258852168,0.0128485015,14.895,0.0,-7.5651,62,50.0,0.186885
91f4137e,bear,s98|s20|s19|s81,4,0.0483016583,0.0153373388,32.6984,0.0,-13.0566,43,41.8605,0.186797
6ec1a1cb,bear,s25|s19|s23|s81,4,0.0748060201,0.0153349626,41.6478,0.0,-20.149,82,26.8293,0.186632
3e35e6a3,bear,s23|s25|s81|s77,4,0.0737078774,0.0131261746,40.4926,0.0,-16.7993,80,25.0,0.186573
8af95141,bear,s13|s22|s86|s67|s71,5,0.0703542268,0.0120657644,38.4219,0.0,-15.6413,48,29.1667,0.186493
625e6038,bear,s81|s56|s13|s76,4,0.048104028,0.0119647209,29.2847,0.0,-11.3481,61,34.4262,0.186373
ab63a6c8,bear,s20|s66|s71|s23|s22,5,0.03919085,0.0149307321,33.455,0.0,-7.3264,35,51.4286,0.186289
1830f835,bear,s62|s22|s100,3,0.0224562132,0.0118938311,16.117,0.0,-7.75,44,56.8182,0.186272
76c5f99a,bull,s39|s38|s74|s63,4,0.0693287957,0.0128068371,45.7921,0.0,-24.1799,123,25.2033,0.186239
8cfa9e8d,bear,s22|s100|s31|s86,4,0.0456410891,0.0186808116,29.609,0.0,-21.0209,62,43.5484,0.186019
21b1e3e1,bull,s7|s87|s48|s95,4,0.051684337,0.0149489247,28.8237,0.0,-13.1318,52,36.5385,0.185515
bddd3747,bear,s18|s100|s62|s13|s66,5,0.0569919097,0.0194118179,34.0869,0.0,-21.6902,58,37.931,0.18507
e7ab4e47,bear,s81|s13|s51|s19,4,0.0656700481,0.0153606571,33.304,0.0,-13.899,61,31.1475,0.184962
ba58ae39,bear,s13|s72|s81|s76,4,0.0669266409,0.0126863148,35.1313,0.0,-12.9073,65,27.6923,0.18488
85c8a202,bull,s83|s36,2,0.0598759024,0.0157503213,32.5685,0.0,-15.3051,49,34.6939,0.184672
8855a1ef,bear,s66|s19|s13|s81,4,0.0495961184,0.0171145307,35.0086,0.0,-10.4912,38,44.7368,0.184506
b907492c,bull,s47|s79|s30|s75,4,0.0441965031,0.0145807229,31.9479,0.0,-19.2271,84,38.0952,0.184396
dcb5d0f4,bear,s29|s101|s66|s23,4,0.0422437257,0.0141563686,24.0067,0.0,-11.7596,51,41.1765,0.184277
0586acad,bull,s93|s79|s55|s3|s68,5,0.0566455435,0.0198949373,38.7418,0.0,-10.8292,36,44.4444,0.184185
146e5f40,bear,s76|s61|s81|s29|s66,5,0.0692706571,0.0126822716,35.1802,0.0,-13.0088,62,27.4194,0.183953
32d24553,bear,s66|s80|s76|s71|s37,5,0.0545217822,0.0128269031,31.5335,0.0,-14.8031,53,33.9623,0.183612
81af0d8b,bear,s51|s20|s89|s57|s81,5,0.0638623134,0.0161080432,36.7717,0.0,-20.137,65,32.3077,0.183599
7d62112b,bear,s23|s29|s61|s89|s66,5,0.0658482344,0.0195219735,37.5589,0.0,-23.2423,73,34.2466,0.183249
10b2dd7a,bear,s100|s61|s52|s76,4,0.0351921145,0.0160273198,25.2303,0.0,-16.29,117,43.5897,0.18282
2418592b,bear,s71|s61|s81|s89,4,0.0456764307,0.018430926,23.2926,0.0,-12.1636,50,42.0,0.18268
3e1234ec,bear,s97|s72|s16|s81,4,0.0692164491,0.0186219232,35.3908,0.0,-17.2994,71,30.9859,0.182623
b209694f,bull,s79|s64|s38|s83,4,0.0670242227,0.0177734593,33.1986,0.0,-15.8301,62,32.2581,0.182078
49574771,bull,s54|s96|s59|s68,4,0.0394867802,0.0198878676,21.3121,0.0,-13.9978,67,46.2687,0.182061
c7da63ed,bear,s50|s81|s66|s25,4,0.0586472168,0.0177161848,38.5122,0.0,-9.0409,36,41.6667,0.181387
f3a18705,bear,s37|s22|s50|s97,4,0.0293513854,0.0172320957,16.2717,0.0,-14.2262,51,52.9412,0.181232
39e13e47,bear,s86|s20|s67|s62,4,0.06498275,0.0161168649,38.0342,0.0,-19.844,46,34.7826,0.181196
2b2ae08b,bull,s6|s79|s83|s3|s63,5,0.0614724323,0.0176685939,29.4396,0.0,-13.4849,52,34.6154,0.18115
073f0c00,bull,s95|s93|s87,3,0.0720092703,0.0129890127,38.1298,0.0,-11.8581,44,29.5455,0.180912
c7268b73,bear,s25|s52|s100|s28|s62,5,0.0373229289,0.0176885842,25.1082,0.0,-17.4062,104,44.2308,0.180907
80b66e39,bear,s13|s89|s50|s81,4,0.0671422563,0.0098823015,37.1334,0.0,-16.1533,52,26.9231,0.180843
e76598b2,bear,s66|s101|s13|s81,4,0.0545481838,0.0193799562,38.9541,0.0,-11.5426,35,45.7143,0.180832
e2756b27,bull,s54|s2|s79|s83,4,0.0494148081,0.0163944376,26.3909,0.0,-14.1373,51,39.2157,0.180799
4b0feb70,bull,s47|s87|s75|s55,4,0.0386991921,0.0150281453,28.6237,0.0,-9.8423,39,48.7179,0.180275
02725a4c,bear,s29|s66|s100|s51|s25,5,0.0380918,0.0154077379,25.5669,0.0,-16.7715,82,42.6829,0.180002
88404281,bear,s67|s25|s81|s101,4,0.0687857947,0.0140859555,38.0304,0.0,-14.373,44,31.8182,0.179922
b512b6b3,bull,s44|s95|s63|s11,4,0.0511965407,0.0132139405,28.4428,0.0,-10.4542,77,32.4675,0.179811
6aa2e354,bear,s37|s67|s23|s100|s50,5,0.0321761967,0.017340117,19.1038,0.0,-15.599,58,50.0,0.179618
04ab42d7,bull,s40|s6|s93|s59,4,0.0364459526,0.0168647427,24.4364,0.0,-7.8238,40,50.0,0.179419
9af63b0a,bear,s76|s13|s20|s89,4,0.025491856,0.0140737256,15.7029,0.0,-11.2765,84,50.0,0.178982
c7f015ce,bear,s76|s81|s29|s72|s23,5,0.062536331,0.0170692171,37.2073,0.0,-21.9284,91,31.8681,0.178648
be2cc92f,bear,s61|s100|s16|s67,4,0.0380675826,0.0178109423,24.8484,0.0,-18.6351,80,45.0,0.178488
2e51651e,bull,s95|s75|s83|s60,4,0.0282171788,0.0178430229,14.9109,0.0,-14.2881,52,53.8462,0.178318
9c170a62,bear,s20|s76|s71|s37,4,0.079186515,0.0199844061,34.8161,0.0,-16.3933,49,30.6122,0.178283
308bb82e,bear,s13|s81|s19|s51|s100,5,0.0772283632,0.0123102453,38.2862,0.0,-16.6857,68,25.0,0.178088
81b2d8e6,bear,s50|s22|s66|s37,4,0.0219871194,0.01285489,11.2847,0.0,-10.163,57,54.386,0.177808
3049f0d8,bull,s79|s47|s92|s3|s83,5,0.0474633181,0.0178401919,27.5715,0.0,-8.5308,41,43.9024,0.177449
