,time,open,high,low,close,volume
536,1775677860000,2206.5,2207.05,2206.09,2206.12,324.51
537,1775677920000,2206.12,2208.06,2205.98,2207.21,503.21
538,1775677980000,2207.21,2208.1,2206.67,2208.1,171.45
539,1775678040000,2208.1,2208.1,2205.15,2205.56,193.9
540,1775678100000,2205.56,2206.32,2204.46,2205.81,209.18
541,1775678160000,2205.81,2206.03,2205.41,2205.41,119.56
542,1775678220000,2205.41,2205.94,2204.54,2205.69,144.46
543,1775678280000,2205.69,2206.95,2205.22,2206.95,352.92
544,1775678340000,2206.95,2211.13,2206.79,2209.9,3126.76
545,1775678400000,2209.9,2214.85,2209.56,2212.77,3221.42
546,1775678460000,2212.77,2213.77,2212.52,2213.21,659.84
547,1775678520000,2213.21,2213.89,2212.05,2212.11,768.9
548,1775678580000,2212.11,2212.38,2211.09,2212.24,355.71
549,1775678640000,2212.24,2212.9,2211.31,2212.11,828.31
550,1775678700000,2212.11,2212.64,2211.2,2211.44,360.71
551,1775678760000,2211.44,2213.42,2211.44,2213.03,500.66
552,1775678820000,2213.03,2215.62,2212.68,2215.02,641.72
553,1775678880000,2215.02,2215.28,2213.72,2214.5,1536.38
554,1775678940000,2214.5,2214.51,2212.65,2212.65,213.42
555,1775679000000,2212.65,2214.65,2212.41,2213.38,1256.76
556,1775679060000,2213.38,2214.17,2213.37,2213.89,530.64
557,1775679120000,2213.89,2214.55,2213.7,2213.91,211.03
558,1775679180000,2213.91,2213.92,2212.61,2213.34,128.15
559,1775679240000,2213.34,2214.17,2213.15,2214.0,55.46
560,1775679300000,2214.0,2215.85,2214.0,2214.51,472.04
561,1775679360000,2214.51,2215.73,2214.4,2214.42,1157.39
562,1775679420000,2214.42,2214.8,2214.21,2214.7,119.83
563,1775679480000,2214.7,2215.6,2214.7,2215.35,176.34
564,1775679540000,2215.35,2215.54,2214.76,2215.35,83.83
565,1775679600000,2215.35,2215.35,2214.7,2214.7,104.69
566,1775679660000,2214.7,2214.71,2212.29,2212.71,274.49
567,1775679720000,2212.71,2212.75,2211.54,2211.73,348.33
568,1775679780000,2211.73,2212.85,2211.47,2212.41,720.95
